"YEAR-WISE SUPPLIER LOG  |  5,493 RECORDS  |  Full Historical Traceability",,,,,
Supplier ID,Company Name,Year,Status,Source Sheet,Notes
SUP-03609,Sarveshwar Foods,2024,Signed,Signed_Contracts,"Contract with: Lidl, Norma, ASDA and M&S | Commission: 5%"
SUP-04013,Supple Tek (On Hold),2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 5%
SUP-03779,"Shri Lal Mahal Group,  VI Exports India Pvt Ltd",2024,Signed,Signed_Contracts,Contract with:  | Commission: 15%
SUP-00540,Atreyee Impex,2024,Signed,Signed_Contracts,"Contract with: Lidl, No BRC | Commission: 15%"
SUP-03998,Sunrise INS,2024,Signed,Signed_Contracts,"Contract with: Lidl, No BRC | Commission: 15%"
SUP-04426,VinaRice Viet Nam Food Joint Stock Company,2024,Signed,Signed_Contracts,"Contract with: Lidl, Norma, ASDA and M&S | Commission: 5%"
SUP-02358,Koka Foods,2024,Signed,Signed_Contracts,"Contract with: Lidl, No BRC | Commission: 15%"
SUP-03276,Privamnuts EPZ Kenya Ltd,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 2%
SUP-01428,Farmica,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 5%
SUP-00045,Aarneea Foods LLP,2024,Signed,Signed_Contracts,"Contract with: Lidl, Norma, ASDA and M&S | Commission: 5%"
SUP-03788,Shubham Nutri Foods,2024,Signed,Signed_Contracts,"Contract with: Lidl, Norma, ASDA and M&S | Commission: 5%"
SUP-03903,Spectacle Foods,2024,Signed,Signed_Contracts,"Contract with: Lidl, Norma, ASDA and M&S | Commission: 5%"
SUP-02467,"Linghang Food (Shandong) Co., Ltd",2024,Signed,Signed_Contracts,"Contract with: Norma,ASDA, M&S | Commission: 5%"
SUP-00727,Binh Tay Food Company,2024,Signed,Signed_Contracts,"Contract with: Aldi
Lidl
Rewe
Edeka
Kaufland
Norma
ASDA
M&S
Dohle
Migros | Commission: 8%"
SUP-01506,Foshan City King David Foods Co Ltd Brand : KIDMEE,2024,Signed,Signed_Contracts,Contract with: Schwarz Grouppe | Commission: 5%
SUP-02398,Kyneton Biscuit Group,2024,Signed,Signed_Contracts,Contract with: Only General | Commission: 5%
SUP-03075,Organic Rainforest SAC,2024,Signed,Signed_Contracts,Contract with: Only general- since no inquiry for Lidl | Commission: 4%
SUP-03714,Shandong Richfield Foodstuffs Industry Co Ltd,2024,Signed,Signed_Contracts,"Contract with: Lidl, Norma,ASDA and M&S | Commission: 5%"
SUP-02207,Jozani Group,2024,Signed,Signed_Contracts,Contract with:  | Commission: 15%
SUP-01691,GOODDOT,2024,Signed,Signed_Contracts,"Contract with: ONly general, no BRC available | Commission: 15%"
SUP-03008,Nulatex,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 5%
SUP-01095,"Cupid Ltd, India",2024,Signed,Signed_Contracts,"Contract with: only general, since warehouse for Lidl | Commission: 5%"
SUP-02637,MDECA,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 5%
SUP-01716,GRANODEP SAC,2024,Signed,Signed_Contracts,"Contract with: Lidl, Norma | Commission: 5%"
SUP-00464,"Arbel Pulse Grain Industry & Trade S.A.,",2024,Signed,Signed_Contracts,Contract with: only general | Commission: 5%
SUP-00692,"Besler, Turkey",2024,Signed,Signed_Contracts,Contract with:  | Commission:
SUP-02843,"Nanqiao Health Industry Co., Ltd (on Hold)",2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 5%
SUP-03485,Rocket by Mabi Indústria e comércio de bebidas,2024,Signed,Signed_Contracts,"Contract with: Aldi, Edeka, Rewe,Lidl,Kaufland,Coop, Tesco, Norma | Commission: 4%"
SUP-00663,BEC Group (on Hold),2024,Signed,Signed_Contracts,Contract with:  | Commission:
SUP-02721,Modi Exporters,2024,Signed,Signed_Contracts,Contract with:  | Commission: 15%
SUP-02280,Kemet Farm,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 15%
SUP-01267,"East African Growers Fresh Produce Ltd, a  subsidiary of Shalimar Fresh Group.",2024,Signed,Signed_Contracts,"Contract with: Lidl, Norma,M&S | Commission: 5%"
SUP-01546,FRUTAS PARA LA EXPORTACIÓN DEL PACIFICO,2024,Signed,Signed_Contracts,"Contract with: Lidl, Norma, M&S, and ASDA | Commission: 5%"
SUP-03572,SAMA Agro,2024,Signed,Signed_Contracts,"Contract with: Lidl, Norma, M&S, and ASDA | Commission: 5%"
SUP-04390,Vietnam Cashew Company,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 5%
SUP-04038,SVC Group,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 3%
SUP-04030,"Suzhou Free Soul Outdoor Product Co.,Ltd / Andrew International Ltd",2024,Signed,Signed_Contracts,Contract with: General | Commission: M&A Charges - Specific to CanadaSports Group
SUP-04027,Suzhou Detour Outdoor Products. Co. Ltd,2024,Signed,Signed_Contracts,Contract with: General | Commission: M&A Charges - Specific to CanadaSports Group
SUP-02056,"INTERCHINA MANAGEMENT (VIET NAM) CO., LTD",2024,Signed,Signed_Contracts,Contract with: General | Commission: 7-15%
SUP-04356,Veera Home Tex India Pvt Ltd,2024,Signed,Signed_Contracts,"Contract with: Lidl, Norma | Commission: 4%"
SUP-02225,JVS Export,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 4%
SUP-03780,Shri Pranav Textile Creations Private Limited,2024,Signed,Signed_Contracts,"Contract with: Lidl, Norma | Commission: 4 -10%"
SUP-03210,Plummy Fashion Ltd,2024,Signed,Signed_Contracts,Contract with: Norma | Commission: 4%
SUP-00651,B&B Merchandising,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 4 -10%
SUP-01792,Guru Tex,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 4 -10%
SUP-03132,Parmeshwari Export,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 4 -10%
SUP-02417,Lakstex,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 4 -10%
SUP-03833,SkyCotex,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 4 -10%
SUP-03035,Oasis Hometex Pvt Ltd,2024,Signed,Signed_Contracts,"Contract with: General, do not have Lidl certification | Commission: 4%"
SUP-03825,SKD Fine Décor,2024,Signed,Signed_Contracts,"Contract with: General, do not have Lidl certification | Commission: 4%"
SUP-00386,Anand Traders,2024,Signed,Signed_Contracts,"Contract with: General, do not have Lidl certification | Commission: 4%"
SUP-04373,Vetha Exports,2024,Signed,Signed_Contracts,"Contract with: General, do not have Lidl certification | Commission: 4%"
SUP-04171,Theni Guru Krishna Textile Mills Pvt Ltd,2024,Signed,Signed_Contracts,"Contract with: General , No addendum ( for hotel and hospital) | Commission: 4%"
SUP-04166,THE SHIVALIKA RUGS,2024,Signed,Signed_Contracts,"Contract with: General , No addendum ( for hotel and hospital) | Commission: 4%"
SUP-01363,Esquire Garments,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 4%
SUP-00491,Arshad Corporation (Pvt) Ltd,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 4%
SUP-03542,Sadaqat Limited,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 4%
SUP-00253,Ahmed Fine Textile Mills Ltd. (Faisal Group),2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 4%
SUP-01433,Fashion Knit Industries,2024,Signed,Signed_Contracts,Contract with: Lidl | Commission: 4%
SUP-01796,GUSTON,2024,Inactive,Inactive_Suppliers,"WEEK 44: 28.10.24 -Supplier has all the certification not working with our listed companies
-- emailed for certifiaiton copies, exporting countries and process flow with Max 10% commission | WEEK 45: 4.11.24 -- reminder sent for response"
SUP-03496,ROSSLI HOLDING,2024,Inactive,Inactive_Suppliers,"WEEK 44: 28.10.24 -Supplier has all the certification not working with our listed companies
-- emailed for certifiaiton copies, exporting countries and process flow with Max 10% commission | WEEK 45: 4.11.24 -- reminder sent for response"
SUP-00466,ARCHID GROUP,2024,Inactive,Inactive_Suppliers,WEEK 44: 28.10.24 -- sent checklist
SUP-00424,ANOWARA GROUP,2024,Inactive,Inactive_Suppliers,"Unnamed: 8: email follow up for not possible to commission in LC and will send commission invoice   
Contract sent on 9th July 2024 | WEEK 31
(29.7.24 - 4.8.24): 29.7.24 - reminder sent for exact issue preventing the release of commission against the commission invoice
31.7.24 -- Supplier requested to tech pack for garment items.will send them once Bevly will complete the work of removing LIdl name from sheets 
2.8.24 -- tech pack sent to the supplier for pricing | WEEK 32
(5.8.24 - 11.8.24): 5.8.24 -- reminder sent for pricing and tech pack received | WEEK 33 
(12.8.24 - 18.8.24): 14.8.24 -- due to Bangladesh issue supplier might not repling"
SUP-01377,EVE Group,2024,Inactive,Inactive_Suppliers,"Unnamed: 8: Awaiting  responses from  Suppliers with regards to our Checklist | WEEK 31
(29.7.24 - 4.8.24): 29.7.24  reminder sent for our checklist approval | WEEK 32
(5.8.24 - 11.8.24): 8.8.24 -- no response after several messages 
Closed"
SUP-03231,Posh Garments,2024,Inactive,Inactive_Suppliers,"Unnamed: 8: Awaiting  responses from  Suppliers with regards to our Checklist | WEEK 31
(29.7.24 - 4.8.24): 29.7.24 --email sent for enviormental certification | WEEK 32
(5.8.24 - 11.8.24): 8.8.24 -- no response after several messages 
Closed"
SUP-03209,PLUMMY FASHION LIMITED,2024,Inactive,Inactive_Suppliers,Unnamed: 8: Supplier doing follow up for other buyer connection as he is already touch with Lidl
SUP-03376,"QUANZHOU MEISHANG TEXTILE CO., LTD.",2024,Inactive,Inactive_Suppliers,Unnamed: 8: Supplier wanted to see company website or profile for signing the contract
SUP-00321,Alliance Knit,2024,Inactive,Inactive_Suppliers,"Unnamed: 8: Contract sent on 17th july 2024 , follow up for contract | WEEK 31
(29.7.24 - 4.8.24): 29.7.24 -- reminder sent for signed contract | WEEK 32
(5.8.24 - 11.8.24): 8.8.24 -- no response after several messages 
Closed | WEEK 33 
(12.8.24 - 18.8.24): 16.8.24 -- closed"
SUP-03354,QINGDAO LONGDE TEXTILE,2024,Inactive,Inactive_Suppliers,"Unnamed: 8: sent contract 19th july 2024 for signature for other buyer as capacity of supplier is 100000pcs | WEEK 31
(29.7.24 - 4.8.24): 29.7.24 -- reminder sent for signed contract | WEEK 32
(5.8.24 - 11.8.24): 8.8.24 -- no response after several messages 
Closed | WEEK 33 
(12.8.24 - 18.8.24): closed"
SUP-01792,Guru Tex,2024,Inactive,Inactive_Suppliers,"Unnamed: 8: 29.7.24 - supplier elminated due to not enough certification,low production capacity and high prices | WEEK 31
(29.7.24 - 4.8.24): 8.8.24 -- Inquiry and communication closed for now"
SUP-03831,Sky Cotex India Pvt Ltd,2024,Inactive,Inactive_Suppliers,"Unnamed: 8: 29.7.24 - supplier elminated due to not enough certification, and high prices | WEEK 31
(29.7.24 - 4.8.24): 8.8.24 -- Inquiry and communication closed for now"
SUP-03155,Peanuts Comapny of Australia,2024,Inactive,Inactive_Suppliers,"Unnamed: 31: 15.1.25 -- supplier confirm all the checklist, 16.1.25 -- Contract shared with the supplier with 5% commission 
17.1.25 -- Supplier informed that contract sent to their legal team | Unnamed: 33: Closed communication for following reasons

-The supplier is importing peanuts from South America, which makes the price non-competitive.
-The price will be offer in AUD, while our requirement is in USD or EURO.
The supplier is no longer willing to accept a 5% commission.
-The supplier’s legal team has raised queries but hasn’t provided clarity, even after we requested clarification.
-The supplier is not in a position to negotiate this agreement until the following are resolved:
-Clarity on what are the exact product requirement .
-Details of when this transaction will take place."
SUP-02538,Macnuts,2024,Inactive,Inactive_Suppliers,"Unnamed: 32: Emailed for BRC certificate, sample policy, currently exporting countries, product catalogue | Unnamed: 33: 27.1.25 -- reminder sent for reply
29.1.25 -- supplier do not supply directly, thru trader"
SUP-03608,SARVESHWAR FOOD,2024,Inactive,Inactive_Suppliers,"Unnamed: 8: Supplier doing follow up for orders | WEEK 31
(29.7.24 - 4.8.24): 31.7.24 -- supplier sent reminder for order inquiry"
SUP-02555,MAHARANI RICE( Chaman Lal Setia Exports Ltd ),2024,Inactive,Inactive_Suppliers,"Unnamed: 8: Contract sent on 17th june 2024 and it is under review, supplier has take time till this week | WEEK 31
(29.7.24 - 4.8.24): 29.7.24 -- supplier will confirm this week
1.8.24 -- reminder sent on group | WEEK 32
(5.8.24 - 11.8.24): 8.8.24 -- reminder sent for sign contract 
supplier not accepting our contract
Closed | WEEK 33 
(12.8.24 - 18.8.24): 16.8.24 -- closed"
SUP-02117,JANKI DAS RICE MILL,2024,Inactive,Inactive_Suppliers,"Unnamed: 8: Contract sent on 1st July 2024 ,Follow up for contract signature | WEEK 31
(29.7.24 - 4.8.24): 29.7.24 -- reminder sent for signed contract
1.8.24 -- no response from supplier
Closed"
SUP-01748,GRM Rice,2024,Inactive,Inactive_Suppliers,"WEEK 44: 30.10.24 --CIF prices received and submitted to J&K | WEEK 45: 4.11.24 -- samples will be sent along with their ceo on 5th nov and will handed over the same once it is reach to Dubai

4.11.24 -- received awb details 

6.11.24 -- samples deliverd to Kevin

7.11.24 -- Await feedback from J&K | WEEK 46: 11.11.24 --awaited feedbcak from J&K

New prices shared with Kevin"
SUP-01346,ENSE LTDA,2024,Inactive,Inactive_Suppliers,"Unnamed: 31: 13.1.25 -- supplier respond that he is on leave and will be reply to our email on tuesday
15.1.25-- follow up email sent 
16.1.25 -- commission part, buyer list and onboarding process flow sent | Unnamed: 32: 21.1.25-- Follow up email sent for private labeling and distributor details | Unnamed: 33: 27.1.25-- Follow up email sent for private labeling and distributor details"
SUP-02358,Koka Foods,2024,Inactive,Inactive_Suppliers,"WEEK 43: 21.10.24 -- CIF Prices received and added  in quotation sheet 
24.10.24 -- supplier will send new prices for all 3 catefories tommorrow as she out today
25.10.24 -- new cif prices received for all 3 categories | WEEK 44: CIF prices forwarded to the J&K | WEEK 45: CIF prices forwarded to the J&K

7.11.24 -- awaited feedbcak from J&K | WEEK 46: 11.11.24 --awaited feedbcak from J&K

12.11.24 -- Inquiry closed as our prices 12-15% higher as per message by J"
SUP-02877,Nature Pearl Pvt Ltd,2024,Inactive,Inactive_Suppliers,"WEEK 43: 24.10.24--we can expect the broken rice prices by the end of the day or by tomorrow at the latest. | WEEK 44: 28.10.24 -- reminder sent for prices
FOB prices received 

29.10.24 -- Specifications received and supplier requested to send fob prices to the buyer as they are getting freight from their logistic 

30.10.24 -- FOB prices submitted to J&K | WEEK 45: FOB prices submitted to J&K

4.11.24 -- received CIF prices for Port Klang

7.11.24 -- awaited feedbcak from J&K | WEEK 46: 11.11.24 --awaited feedbcak from J&K

12.11.24 -- Inquiry closed as our prices 12-15% higher as per message by J"
SUP-00274,Ake Rice Mill,2024,Inactive,Inactive_Suppliers,"WEEK 43: 21.10.24 -- CIF Prices received and added  in quotation sheet | WEEK 44: CIF prices forwarded to the J&K | WEEK 45: CIF prices forwarded to the J&K

7.11.24 -- awaited feedbcak from J&K | WEEK 46: 11.11.24 --awaited feedbcak from J&K

12.11.24 -- Inquiry closed as our prices 12-15% higher as per message by J"
SUP-03299,Prosi Joint Stock Company,2024,Inactive,Inactive_Suppliers,"Unnamed: 8: Conversation via whatsapp
 - Shared their certificates and profile 
 - Have requested confirmation on commission 5% and list of buyers
 - Contract sent on 29th July 2024 | WEEK 31
(29.7.24 - 4.8.24): 29.7.24 - Agreed on the commission and list of buyers
 - Agreement sent for signatures
31.7.24 - Supplier reviewing the agreement
1.8.24 - Sent email reminder for signed agreeement | WEEK 32
(5.8.24 - 11.8.24): 6.8.24 - Sent reminder for signed contract
8.8.24 - No response after several follow ups
CLOSED | WEEK 33 
(12.8.24 - 18.8.24): 12.8.24 - No Response from supplier on the signed contract. CLOSED"
SUP-00127,Afri Venture,2024,Inactive,Inactive_Suppliers,"WEEK 45: 7.11.24 -- Prices received in lbs, 
8.11.24 -- Meeting done  
sent requst for pkg prices 
also shared Kevin address to supplier for sample
Await supplier respond | WEEK 46: 11.11.24 -- reminder sent for Dubai sample courier  

13.11.24 -- supplier confirmed to send samples | Unnamed: 25: 19.11.24 -- samples delivered 

20.11.24 -- Await feedback from Kevin

21.11.24 - supplier reply for contract sign

We are not convinced on signing the contract with 5%.  We normally sell our goods with 1cent per lbs brokreage/commission. Hence we will pass your proposal for now."
SUP-04038,SVC Group,2024,Inactive,Inactive_Suppliers,"WEEK 45: 8.11.24 -- CFR Prices received 
Supplier willing to send samples but wanted confirm first price confirmation and payment terms  20% deposit against proforma invoice
80% balance by TT against copy document | WEEK 46: 11.11.24 -- email forwarded to Kevin, await response from Kevin

13.11.24 -- Supplier busy in Food Expo so will receive courier cost tommorrow"
SUP-04415,VILACONIC GROUP,2024,Inactive,Inactive_Suppliers,"WEEK 43: 21.10.24-supplier not ready to send samples
-- we have sent email for price
-- cif quotation received
--sent to J&K approval
-- await response from J&K | WEEK 44: 28.10.24 -- Follow up with J&K for feedback | WEEK 45: 7.11.24 -- 
Emailed 
Sample Quantity
Human use
and rechecking payment terms, once above confirm will share courier address to check courier charges 

8.11.24 -- Supplier not ready to send samples at their courier cost | WEEK 46: 11.11.24 -- supplier not ready to send samples at their cost  

13.11.24 -- Supplier shared the courier cost and forwarded to J&K"
SUP-01669,Gold cashew,2024,Inactive,Inactive_Suppliers,WEEK 46: 11.11.24 -- email forwarded to Sales dept
SUP-03997,Sunrise Inc,2024,Inactive,Inactive_Suppliers,"WEEK 46: 11.11.24 -- Prices received
email sent for sample courier 

13.11.24 -- Supplier shared the courier cost and forwarded to J&K"
SUP-02433,Lata Farm Cashews - Lata Farm Company Limited,2024,Inactive,Inactive_Suppliers,"WEEK 46: 11.11.24 -- supplier not ready to accept payment term LC 90 days

Supplier regilation for payment is TT 100%( 30% deposit and balance after scanned copy) or LC 100% at sight

Emailed to supplier for mentioning their payment term along with the prices and asked for sample courier"
SUP-00178,Agrinuts Vietnam,2024,Inactive,Inactive_Suppliers,"WEEK 43: 21.10.24 -- FOB and CIF Price received
-- sent to J&K for approval
-- await response from J&K | WEEK 44: 28.10.24 -- Follow up with J&K for feedback | WEEK 45: 7.11.24 -- 
Emailed for sample to send 
Also send contract for signature 

8.11.24 --
Supplier email for 2% commission
sent reply with explaining that commission percentage will be negotiable at the time of final price discussion and buyer's target price | WEEK 46: 11.11.24 -- reminder sent for signed agreement 

Supplier reply dt 11.11.24


1. Price: our price last week is invalid now. Please wait I will update you with the new price then we will continue to discuss it.
2. Payment terms: we are not doing LC with the Middle East Market. Please confirm if we can do TTR/ CAD and must have a deposit 20%
3. Documents required: We still dont have Halal certificate at the moment. 
4. Commission agreement: we wont work directly to your buyer but the invoice can be issued under your company name. Then you can issue another invoice to your final buyer with your prices. 
When buyer sends money to you (total amount in your invoice), you continue to pay us (supplier price). We will remove all invoice/ price out of the set document before sending it to you/ you buyer."
SUP-03898,SOUTHLAND GLOBAL AGRICULTURE,2024,Inactive,Inactive_Suppliers,"Unnamed: 29: 16.12.24 -- supplier already working with Lidl and Aldi
-- emailed sent for asking export Aldi and Lidl direct or distributor  
--For Middle East All the stock of cashew are sold out until January and they could start to offer from early January for new season. Once ready. 
17.12.24 -- supplier not ready to share the information whether working with Lidl direct or indirect due to their company policy | Unnamed: 32: supplier already working with Lidl"
SUP-04001,SUNRISE NEW INTERNATIONAL GROUP LIMITED,2024,Inactive,Inactive_Suppliers,"Unnamed: 50: 27.5.25 --supplier mentioned that BRC is B grade and need confirmation if that is ok to proceed

received catalogue

sent checklist for confirmation.

Supplier confirm checklist so sent onboarding process and commission mark up

28.5.25 -- supplier response that they will discuss internal and revert back soon | Unnamed: 51: 3.6.25 -- email from supplier 

Our company policy does not allow us to pay commissions internationally due to significant risks involved.

Closed"
SUP-00694,Best Garment Group,2024,Inactive,Inactive_Suppliers,"Unnamed: 48: 16.5.25 -- received certifications and checklist from supplier
Supplier already working with Lidl,Aldi, Rewe

sent email for asking Lidl, aldi and rewe details and sent onboarding process and commission part as requested | Unnamed: 49: sent email for Lidl query and certification copies   

21.5.25 -- reminder sent sign contract 

supplier reply : Our boss is on a business trip until the end of May. I'll discuss with him into details when he's back and sign back if he agrees to all the terms and conditions. | Unnamed: 51: 2.6.25 -- supplier do not want to work through consultancy, they wanted to work direct buyer

Closed"
SUP-03008,Nulatex,2024,Inactive,Inactive_Suppliers,"Unnamed: 8: checking with supplier for warehouse facility | WEEK 31
(29.7.24 - 4.8.24): 29.7.24 -- email sent for warehouse facility checking 
31.7.24 -- supplier will check and confirm"
SUP-01095,"Cupid Ltd, India",2024,Inactive,Inactive_Suppliers,"Unnamed: 8: checking with supplier for warehouse facility | WEEK 31
(29.7.24 - 4.8.24): 29.7.24 -- email sent for warehouse facility checking, as per supplier reply they do not have warehouse in Europe 
31.7.24 -- closed"
SUP-01285,ECOANDINO S.A.C.,2024,Inactive,Inactive_Suppliers,"Unnamed: 26: 29.11.24 -Currently they are not working EU organic andean grains, just USA organic and conventional
email sent for conventional requirement | Unnamed: 27: 2.12.24 reminder sent 
3.12.24 -- reminder sent | Unnamed: 28: 11.12.24
Reminder sent | Unnamed: 29: 19.12.24"
SUP-01025,Colorexa S.A.C.,2024,Inactive,Inactive_Suppliers,"Unnamed: 26: 29.11.24- We currently don't provide organic quinoa for EU, but we can offer conventional 

email sent for conventional requirement | Unnamed: 27: 2.12.24 reminder sent 
3.12.24 -- reminder sent 
4.12.24 -- sent supplier appox order month
6.12.24 -- supplier not ready to send prices for July delivery | Unnamed: 28: 11.12.2024
Replied requesting for current prices to present them as potential supplier | Unnamed: 29: 19.12.24 -- reminder sent for reply"
SUP-00858,CAMINO ANDINO S.A.C,2024,Inactive,Inactive_Suppliers,"Unnamed: 26: 29.11.24 --EU Organic Quinoa is currently very scarce. At the moment, we only have conventional quinoa available for the EU market.

email sent for conventional requirement | Unnamed: 27: 2.12.24 reminder sent 
3.12.24 -- reminder sent | Unnamed: 28: 11.12.2024 - Reminder sent | Unnamed: 29: 19.12.24 -- reminder sent for reply"
SUP-01287,ECOCAJOU,2024,Inactive,Inactive_Suppliers,"Unnamed: 25: 3.12.24 -- supplier discsssing internally for the tender and quality | Unnamed: 26: 11.12.24
Remider sent | Unnamed: 27: 16.12.24 -- supplier responded that they will confirm asap | Unnamed: 31: 13.1.24 -- reminder sent for reply"
SUP-03899,Southland Southland Global Agriculture,2024,Inactive,Inactive_Suppliers,Unnamed: 31: 16.1.25 -- commission and onboarding process flow shared with supplier | Unnamed: 32: 23.1.25- reminder sent for response
SUP-03868,SONATA,2024,Inactive,Inactive_Suppliers,"Unnamed: 29: 10.1.24 -- received intro email from supplier and other information
sent email for missing information of checklist and sent onboarding process flow | Unnamed: 31: 13.1.25 -- supplier confirm to work with Aldi, Lidl and with broker Rewe
Spplier ready to send samples
Supplier not ready to pay more than 2% commission
Supplier confirm understanding of  2% commission confirmed by J&K 
16.1.25--Contract shared with supplier with 2% commission | Unnamed: 32: 21.1.25 - Follow up email sent for signed contract | Unnamed: 33: 27.1.25 -- reminder sent for signed contract 

supplier will try to send this week

28.1.25 -- suppleir send the new template of contract 
Awaiting response from Ma'am and Mohita | Unnamed: 34: 4.2.25 -- contract query email draft sent to ma'am for approval"
SUP-00347,Altin JM Group s.r.o,2024,Inactive,Inactive_Suppliers,"Unnamed: 49: 21.5.25-- supplier sent all information in email..

respond to supplier for asking if working LIdl and Kaufland direct or thru importer and sample policy reconfirm 

22.5.25 -- supplier working directly with all the buyers inclusive of LIdl and Kaufland

Supplier also working with REWE

Sent supplier onboarding process and commission | Unnamed: 50: 26.5.25 -- reminder sent for reply"
SUP-02051,Instantia Costa Rica S.A,2024,Inactive,Inactive_Suppliers,"Unnamed: 8: - Supplier requested for our company website/ presentation
 - We have informed the supplier that the website is under construction 
 - Shared our list of buyers to confirm if they are currently working with them. | WEEK 31
(29.7.24 - 4.8.24): 29.7.24 - Supplier currently not supplying into Europe and also does not supply to our list of buyers
- Requested for a video call
31.7.24 - Responded to the supplier checking his availability for the call
1.8.24 - Supplier is out of office requested to schedule a call next week"
SUP-01452,F&G FOOD VIETNAM,2024,Inactive,Inactive_Suppliers,"WEEK 37: 9.9.24 -- email received that supplier cn eexport dried fruits and cashew nuts
11.9.24 -- reminder sent | WEEK 38: 16.9.24 -- reminder sent for checklist 
supplier reply: Regarding the items you are asking for, I will check with our Director and give you feedback at the soonest. 
18.9.24- reminder sent | WEEK 39: 23.9.24 -- reminder sent 
26.9.24 -- reminder sent | WEEK 40: 30.9.24 -- sent third reminder 
1.10.24-- supplier responded that they do not have cashew in stock and will share price for dried mango and pineapple  mid of oct
1.10.24-- emailed to supplier meanwhile confirm the checklist to proceed ahead
3.10.24 -- reminder sent for checklist"
SUP-03297,"Proquinoa S.A.S,",2024,Inactive,Inactive_Suppliers,Unnamed: 28: contract sent dt 24.12.24 | Unnamed: 31: 13.1.25 -- reminder sent | Unnamed: 32: 21.1.25 -- Follow up email sent for signed contract | Unnamed: 33: 27.1.25 -- reminder sent for signed contract | Unnamed: 36: 19.2.25 -- follow up email sent for signed contract
SUP-02053,Integrated Trading Colors,2024,Inactive,Inactive_Suppliers,"Unnamed: 8: - Supplier shared their presentation for Europe
 - Supplier wishes to proceed with discussion once we have a genuine inquiry | WEEK 31
(29.7.24 - 4.8.24): 29.7.24 - Supplier wishes to proceed with discussion once we have a genuine inquiry"
SUP-01087,CRIMASA,2024,Inactive,Inactive_Suppliers,"WEEK 42: 15.10.24 -- supplier email received with prices
--reply supplier with our check list  
--16.10.24 -- additionally email send to check if the prices given are as per specs or any other product  
17.10.24 -- reminder sent | WEEK 43: --21.10.24--reminder sent for check list and prices received for specs or not"
SUP-01140,DCAMSA,2024,Inactive,Inactive_Suppliers,"WEEK 43: 21.10.24- supplier is in sial, they will respond to our email once back to office | WEEK 44: 28.10.24 -- reminder sent for response"
SUP-02332,KIPCO-DAMACO NV,2024,Inactive,Inactive_Suppliers,"WEEK 43: 21.10.24- supplier is in sial, they will respond to our email once back to office | WEEK 44: 28.10.24 -- reminder sent for response

29.10.24 -- supplier mentioned that they are not into Shrimp business"
SUP-03872,SONGA,2024,Inactive,Inactive_Suppliers,"WEEK 39: 23.9.24 - product brocher received 
sent email for check list 
26.9.24 -- reminder sent | WEEK 40: 30.9.24 --reminder sent for checklist 
1.10.24 -- supplier will try for the size we mentioned in the specs, also emailed to supplier for packaging private labeing and pending checklist  
3.10.24 -- reminder sent
supplier again sent the same reply to us so asked supplier for quick call"
SUP-03293,Promarisco Sa,2024,Inactive,Inactive_Suppliers,"WEEK 39: 23.9.24 -- received available valume and quotes
sent checklist to supplier  
26.9.24 -- reminder sent | WEEK 40: 30.9.24 --reminder sent for checklist 
3.10.24 -- reminder sent"
SUP-01397,EXPALSA,2024,Inactive,Inactive_Suppliers,"WEEK 38: 19.9.24 -- product brochure received and we have sent them checklist | WEEK 39: 23.9.24 -- reminder sent for checklist 
24.9.24 -- supplier confirm all the checklist and  we have send them process flow with 5% commission, once they approve the process flow will send them comission agreement
26.9.24 -- reminder sent 
27.9.24 -- informed supplier that commission mark up is 7% and not 5% and it is negotiable based on buyer's target price | WEEK 40: 30.9.24 -- reminder snt for commission 7% and process flow 
30.9.24-- emailed to supplier for expalining 7% commision is negotiable and also ask to confirm to send contract    
3.10.24 -- reminder sent for commission percentage approval | WEEK 41: 7.10.24 -- sent email for meeting | WEEK 42: 14.10.24 -- reminder sent for meeting call
16.10.24 -- Message on whatsapp for meeting call

18.10.24 -- supplier response ""We basically cannot do any contracts with such a wide range of customers""
we asked him for call to explain in detail 
But no response"
